Date,Price,Symbol,StockCode,OpenClose_spread,Highlow_spread,5_Days_MA,10_Days_MA,15_Days_MA,30_Days_MA,5_Days_VAR,15_Days_VAR,30_Days_VAR
1970-01-01 00:00:00.000000142,6332.0,AORD,AORD,29.600000000000364,43.400000000000546,6297.76,6271.860000000001,6246.593333333334,6198.78,714.2980000111029,3265.4978095191914,5384.043724136709
1970-01-01 00:00:00.000000143,6294.5,AORD,AORD,31.699999999999818,69.59999999999945,6293.839999999999,6275.610000000001,6257.166666666667,6203.25,630.9980000110497,2434.4338095191656,5628.52189655054
1970-01-01 00:00:00.000000144,6310.6,AORD,AORD,-37.5,73.10000000000036,6301.620000000001,6284.280000000001,6265.853333333333,6209.503333333333,503.01700001114864,2135.4883809477187,5763.378264366697
1970-01-01 00:00:00.000000145,6260.8,AORD,AORD,16.100000000000364,48.100000000000364,6299.64,6284.19,6273.58,6213.366666666667,675.6730000111123,1028.367428566743,5694.757471263285
1970-01-01 00:00:00.000000146,6245.9,AORD,AORD,-49.80000000000018,68.30000000000018,6288.76,6286.929999999999,6273.5,6217.820000000001,1249.5930000109747,1033.0028571381729,5358.5154482748185
1970-01-01 00:00:00.000000147,6143.2,AORD,AORD,-14.900000000000546,31.5,6251.0,6274.38,6264.906666666667,6213.633333333333,4296.825000010484,2166.463523804847,5442.768505746051
1970-01-01 00:00:00.000000148,6251.8,AORD,AORD,-102.69999999999982,148.89999999999964,6242.460000000001,6268.15,6264.56,6215.606666666666,3732.758000010364,2174.1397142810374,5473.715816090894
1970-01-01 00:00:00.000000149,6301.0,AORD,AORD,108.60000000000036,120.10000000000036,6240.539999999999,6271.08,6269.7,6218.509999999999,3424.118000010325,2122.592857138173,5716.344379309306
1970-01-01 00:00:00.000000150,6108.8,AORD,AORD,49.19999999999982,64.39999999999964,6210.14,6254.89,6259.506666666666,6217.203333333334,6505.158000009905,3855.896380947703,5958.1858505736645
1970-01-01 00:00:00.000000151,6129.9,AORD,AORD,-192.19999999999982,199.0,6186.9400000000005,6237.85,6253.6,6215.88,7122.278000009626,4898.254285709631,6141.056827585156
1970-01-01 00:00:00.000000152,6190.2,AORD,AORD,21.099999999999454,90.19999999999982,6196.34,6223.67,6248.366666666667,6217.326666666666,6536.18800000974,5139.7352380905995,5997.0785747116015
1970-01-01 00:00:00.000000153,6058.9,AORD,AORD,60.30000000000018,80.60000000000036,6157.76,6200.11,6231.353333333333,6215.0233333333335,8629.153000009235,7085.088380947786,6581.926678159869
1970-01-01 00:00:00.000000154,6090.0,AORD,AORD,-131.30000000000018,157.69999999999982,6115.56,6178.05,6219.24,6212.1066666666675,2421.5330000086838,8238.796857138299,7063.568919539169
1970-01-01 00:00:00.000000155,6038.9,AORD,AORD,31.100000000000364,81.40000000000055,6101.58,6155.859999999999,6203.786666666667,6211.46,3634.9970000085104,10116.818380947892,7281.896965516185
1970-01-01 00:00:00.000000156,6078.5,AORD,AORD,-51.100000000000364,74.10000000000036,6091.3,6139.12,6189.0,6212.28,3435.565000008368,10338.407142852726,7034.76027586101
1970-01-01 00:00:00.000000157,6079.3,AORD,AORD,39.600000000000364,42.400000000000546,6069.12,6132.73,6172.153333333334,6209.373333333333,411.3220000080403,9433.259809519495,7563.533057470197
1970-01-01 00:00:00.000000158,6146.9,AORD,AORD,0.8000000000001819,31.5,6086.719999999999,6122.24,6162.3133333333335,6209.74,1510.4420000082835,8305.8769523767,7511.827999998933
1970-01-01 00:00:00.000000159,6069.2,AORD,AORD,67.59999999999945,69.80000000000018,6082.5599999999995,6099.0599999999995,6146.22,6206.036666666667,1562.8580000082218,7077.035999995845,8148.839643677089
1970-01-01 00:00:00.000000160,6057.6,AORD,AORD,-77.69999999999982,78.10000000000036,6086.3,6093.94,6132.673333333334,6203.126666666667,1224.575000008267,6503.624952376873,8770.9675402288
1970-01-01 00:00:00.000000161,6013.5,AORD,AORD,-11.599999999999454,54.399999999999636,6073.3,6082.3,6117.179999999999,6195.34,2323.0750000080984,6345.150285710289,9881.507310343713
1970-01-01 00:00:00.000000162,5973.5,AORD,AORD,-44.100000000000364,60.399999999999636,6052.14,6060.63,6105.866666666667,6185.386666666667,4244.403000007831,7634.223809519876,11272.846022987356
1970-01-01 00:00:00.000000163,6111.3,AORD,AORD,-40.0,62.19999999999982,6045.0199999999995,6065.87,6096.5,6180.53,2811.147000007763,6021.149999996116,11260.871827585046
1970-01-01 00:00:00.000000164,6056.5,AORD,AORD,137.80000000000018,146.69999999999982,6042.4800000000005,6062.5199999999995,6080.2,6174.95,2689.862000007734,2863.607142853363,11694.264655171242
1970-01-01 00:00:00.000000165,6140.5,AORD,AORD,-54.80000000000018,101.40000000000055,6059.0599999999995,6072.68,6082.313333333334,6170.91,4691.068000007945,3060.1169523771537,11458.80231034365
1970-01-01 00:00:00.000000166,6134.9,AORD,AORD,84.0,92.89999999999964,6083.34,6078.320000000001,6082.6466666666665,6168.123333333333,4873.168000008251,3095.7740952342947,11417.386678159735
1970-01-01 00:00:00.000000167,6141.5,AORD,AORD,-5.600000000000364,35.599999999999454,6116.9400000000005,6084.54,6079.4,6163.883333333333,1291.4080000086788,2505.622857139082,11074.41454022869
1970-01-01 00:00:00.000000168,6009.3,AORD,AORD,6.600000000000364,57.600000000000364,6096.54,6070.780000000001,6076.093333333334,6153.723333333333,3659.848000008432,2814.8906666629205,11013.524609194179
1970-01-01 00:00:00.000000169,6069.4,AORD,AORD,-132.19999999999982,132.19999999999982,6099.12,6070.8,6074.72,6146.98,3434.8720000084677,2802.2559999962677,10731.72303448153
1970-01-01 00:00:00.000000170,5983.2,AORD,AORD,60.099999999999454,102.0,6067.66,6063.36,6071.006666666666,6137.396666666667,5128.993000008109,3294.113523805831,11033.862402297613
1970-01-01 00:00:00.000000171,6135.1,AORD,AORD,-86.19999999999982,99.09999999999945,6067.7,6075.52,6074.78,6131.889999999999,5135.7250000081385,3568.2731428534175,10087.589206895302
1970-01-01 00:00:00.000000172,6164.2,AORD,AORD,151.90000000000055,153.30000000000018,6072.24,6094.589999999999,6080.44,6126.296666666666,6076.413000008182,4103.628285710509,8710.394816090697
1970-01-01 00:00:00.000000173,6239.6,AORD,AORD,29.099999999999454,57.100000000000364,6118.3,6107.42,6086.62,6124.466666666666,9436.490000008751,5556.634571424748,8174.009195401041
1970-01-01 00:00:00.000000174,6306.0,AORD,AORD,75.40000000000055,97.90000000000055,6165.62,6132.37,6102.406666666667,6124.3133333333335,14847.532000009287,8705.623523805547,8115.665333332074
1970-01-01 00:00:00.000000175,6312.5,AORD,AORD,66.39999999999964,88.89999999999964,6231.4800000000005,6149.57,6119.4,6126.036666666667,6499.7770000100545,11405.621428567294,8691.407229883798
1970-01-01 00:00:00.000000176,6343.0,AORD,AORD,6.699999999999818,42.0,6273.0599999999995,6170.38,6141.366666666667,6129.2733333333335,5125.558000010607,13658.773809519493,9808.358574711392
1970-01-01 00:00:00.000000177,6400.2,AORD,AORD,30.5,36.80000000000018,6320.26,6196.25,6169.8133333333335,6137.839999999999,3419.278000011143,15564.294095233545,12256.830068964275
1970-01-01 00:00:00.000000178,6387.4,AORD,AORD,57.099999999999454,75.39999999999964,6349.82,6234.0599999999995,6188.219999999999,6142.360000000001,1827.4720000114628,18338.44171428101,13935.46455172289
1970-01-01 00:00:00.000000179,6414.2,AORD,AORD,-12.800000000000182,24.5,6371.46,6268.54,6212.066666666667,6146.133333333333,1798.2580000116666,20137.50238094746,15601.091954021736
1970-01-01 00:00:00.000000180,6385.0,AORD,AORD,26.800000000000182,51.600000000000364,6385.96,6308.719999999999,6228.366666666667,6155.339999999999,712.2080000118003,21623.130952375872,17432.837655171163
1970-01-01 00:00:00.000000181,6435.6,AORD,AORD,-29.199999999999818,51.29999999999927,6404.4800000000005,6338.7699999999995,6248.413333333333,6165.53,438.1120000119823,23636.102666661398,20011.57527586083
1970-01-01 00:00:00.000000182,6396.8,AORD,AORD,50.600000000000364,70.60000000000036,6403.8,6362.030000000001,6265.433333333333,6172.416666666667,447.70000001197343,24082.026666661237,21785.865574711414
1970-01-01 00:00:00.000000183,6403.1,AORD,AORD,-38.80000000000018,54.399999999999636,6406.9400000000005,6378.379999999999,6291.6866666666665,6183.889999999999,368.258000012004,20011.259809518142,23040.336103447065
1970-01-01 00:00:00.000000184,6383.7,AORD,AORD,6.300000000000182,25.399999999999636,6400.84,6386.15,6312.64,6193.679999999999,443.593000011928,16616.22114285127,24013.90096551604
1970-01-01 00:00:00.000000185,6373.7,AORD,AORD,-19.400000000000546,90.40000000000055,6398.58,6392.27,6338.673333333334,6204.839999999999,558.627000011907,8404.192095232003,24176.452137929846
1970-01-01 00:00:00.000000186,6357.3,AORD,AORD,-10.0,37.5,6382.92,6393.7,6353.486666666667,6214.133333333333,335.47200001171916,5233.715523803327,24338.220229883886
1970-01-01 00:00:00.000000187,6247.2,AORD,AORD,-16.399999999999636,58.69999999999982,6353.0,6378.4,6359.02,6219.73,3773.2800000113903,3448.5831428508986,23716.62355172298
1970-01-01 00:00:00.000000188,6262.5,AORD,AORD,-110.10000000000036,128.0,6324.88,6365.91,6360.546666666666,6223.583333333333,4204.922000011054,3092.869809517562,23581.4379885046
1970-01-01 00:00:00.000000189,6168.0,AORD,AORD,15.300000000000182,60.599999999999454,6281.74,6341.29,6351.346666666666,6226.876666666666,7166.483000010613,5437.8183809462,22854.883229883915
1970-01-01 00:00:00.000000190,6133.2,AORD,AORD,-93.80000000000018,116.0,6233.639999999999,6316.11,6339.3933333333325,6229.3966666666665,7676.3430000102,8576.080666660584,22162.821712642548
1970-01-01 00:00:00.000000191,6147.4,AORD,AORD,-34.80000000000018,62.600000000000364,6191.66,6287.29,6326.353333333333,6233.86,3509.8280000098403,11025.924095232132,20766.76799999888
1970-01-01 00:00:00.000000192,6262.8,AORD,AORD,14.199999999999818,52.900000000000546,6194.78,6273.89,6317.193333333333,6243.503333333333,3991.7120000098853,10835.00352380364,18361.95343678051
1970-01-01 00:00:00.000000193,6265.0,AORD,AORD,115.40000000000055,139.0,6195.28,6260.08,6309.033333333334,6248.626666666667,4077.61200000989,10606.173809518003,17748.05443678052
1970-01-01 00:00:00.000000194,6344.0,AORD,AORD,2.199999999999818,113.39999999999964,6230.48,6256.110000000001,6304.353333333333,6258.210000000001,7872.172000010247,9880.038380946617,16693.854724136876
1970-01-01 00:00:00.000000195,6395.0,AORD,AORD,79.0,82.0,6282.839999999999,6258.24,6305.0199999999995,6266.693333333334,8846.068000010791,10001.914571422802,16786.849609194374
1970-01-01 00:00:00.000000196,6515.7,AORD,AORD,51.0,65.80000000000018,6356.5,6274.08,6310.36,6279.386666666667,11033.770000011576,11923.856857137025,18159.305333332337
1970-01-01 00:00:00.000000197,6544.0,AORD,AORD,120.69999999999982,122.69999999999982,6412.74,6303.76,6320.173333333334,6292.803333333333,13674.238000012261,15186.089238089311,19731.969988504778
1970-01-01 00:00:00.000000198,6651.1,AORD,AORD,28.300000000000182,131.5,6489.960000000001,6342.62,6336.706666666666,6314.196666666667,14967.67300001322,22224.329238089183,20913.767229884135
1970-01-01 00:00:00.000000199,6619.4,AORD,AORD,107.10000000000036,108.30000000000018,6545.04,6387.76,6352.419999999999,6332.53,10038.013000013827,27510.294571422382,21711.70975861979
1970-01-01 00:00:00.000000200,6609.3,AORD,AORD,-31.700000000000728,71.90000000000055,6587.9,6435.370000000001,6368.126666666666,6353.4,3146.1250000143414,31927.00923808892,19694.588275861228
1970-01-01 00:00:00.000000201,6687.0,AORD,AORD,-10.099999999999454,38.0,6622.160000000001,6489.33,6390.106666666666,6371.796666666667,2830.933000014783,38663.87923808874,21538.7589540222
1970-01-01 00:00:00.000000202,6697.8,AORD,AORD,77.69999999999982,80.80000000000018,6652.92,6532.83,6420.1466666666665,6389.583333333333,1551.3170000152013,43000.796952374236,23390.166954022247
1970-01-01 00:00:00.000000203,6726.5,AORD,AORD,10.800000000000182,43.100000000000364,6668.0,6578.9800000000005,6451.08,6405.8133333333335,2619.7350000154142,46904.14171427876,26256.217057470556
1970-01-01 00:00:00.000000204,6742.7,AORD,AORD,28.699999999999818,43.80000000000018,6692.660000000001,6618.85,6489.3933333333325,6420.37,2664.1230000157357,45681.94638094512,29607.011137930356
1970-01-01 00:00:00.000000205,6739.9,AORD,AORD,16.199999999999818,47.30000000000018,6718.780000000001,6653.339999999999,6529.84,6434.616666666667,631.9870000161137,39349.15399999239,32516.475229884403
1970-01-01 00:00:00.000000206,6772.0,AORD,AORD,-2.800000000000182,27.199999999999818,6735.780000000001,6678.969999999999,6571.4800000000005,6448.916666666667,726.3370000163526,31232.92314284917,35940.58557471201
1970-01-01 00:00:00.000000207,6855.5,AORD,AORD,32.100000000000364,60.600000000000364,6767.32,6710.12,6610.993333333334,6464.093333333334,2705.4720000168236,28516.099238086932,41320.818574712015
1970-01-01 00:00:00.000000208,6888.2,AORD,AORD,83.5,98.89999999999964,6799.659999999999,6733.83,6652.54,6480.786666666666,4634.553000017315,23604.689714277054,47032.0108505741
1970-01-01 00:00:00.000000209,6848.8,AORD,AORD,32.69999999999982,67.60000000000036,6820.88,6756.7699999999995,6686.193333333334,6495.2733333333335,3864.2670000176445,18342.750666657732,51332.15305747068
1970-01-01 00:00:00.000000210,6816.8,AORD,AORD,-39.399999999999636,45.399999999999636,6836.26,6777.5199999999995,6714.313333333334,6509.666666666667,1933.3080000178588,12657.288380943226,54263.33057471208
1970-01-01 00:00:00.000000211,6742.1,AORD,AORD,-32.0,45.30000000000018,6830.280000000001,6783.030000000001,6729.406666666666,6519.883333333333,3072.797000017762,9650.696380943105,55829.12281609142
1970-01-01 00:00:00.000000212,6812.2,AORD,AORD,-74.69999999999982,118.69999999999982,6821.62,6794.469999999999,6747.286666666667,6533.7300000000005,2901.7620000176416,7342.388380942956,58054.90286206847
1970-01-01 00:00:00.000000213,6811.3,AORD,AORD,70.09999999999945,101.19999999999982,6806.240000000001,6802.95,6757.966666666666,6547.336666666667,1524.4830000174359,6852.023809514304,59931.684471263914
1970-01-01 00:00:00.000000214,6847.3,AORD,AORD,-0.8999999999996362,56.400000000000546,6805.94,6813.409999999999,6773.160000000001,6562.789999999999,1493.013000017434,5803.249714276063,61863.99058620648
1970-01-01 00:00:00.000000215,6865.3,AORD,AORD,36.0,50.399999999999636,6815.639999999999,6825.95,6790.226666666667,6579.176666666667,2226.818000017565,4179.7220952282905,63508.87288505709
1970-01-01 00:00:00.000000216,6908.9,AORD,AORD,18.0,33.0,6849.0,6839.640000000001,6805.02,6597.5633333333335,1658.0300000180123,4190.077428561472,65210.46378160887
1970-01-01 00:00:00.000000217,6922.2,AORD,AORD,43.599999999999454,82.69999999999982,6871.0,6846.31,6819.98,6620.063333333334,2054.0300000182974,4109.934571418451,64087.946540229634
1970-01-01 00:00:00.000000218,6965.4,AORD,AORD,13.300000000000182,38.5,6901.82,6854.030000000001,6835.906666666667,6643.493333333334,2203.507000018725,4724.476380942092,63223.702712643506
1970-01-01 00:00:00.000000219,6917.1,AORD,AORD,43.19999999999982,57.80000000000018,6915.780000000001,6860.860000000001,6847.533333333334,6668.463333333334,1275.1670000189356,4429.989523799129,57363.7603333333
1970-01-01 00:00:00.000000220,6886.4,AORD,AORD,-48.29999999999927,52.899999999999636,6920.0,6867.82,6857.3,6693.570000000001,831.6450000190032,3608.1942857038016,48469.940103448374
1970-01-01 00:00:00.000000221,6900.3,AORD,AORD,-30.700000000000728,47.899999999999636,6918.279999999999,6883.639999999999,6865.853333333333,6718.666666666667,894.1670000189758,3142.1598095132545,39005.81402298876
1970-01-01 00:00:00.000000222,6866.7,AORD,AORD,13.900000000000546,46.5,6907.18,6889.089999999999,6866.6,6738.796666666666,1401.4370000188178,3133.957142846582,32176.260333333725
1970-01-01 00:00:00.000000223,6916.7,AORD,AORD,-33.600000000000364,42.80000000000018,6897.44,6899.63,6868.5,6760.5199999999995,458.11800001868164,3276.0499999894196,25038.647172414334
1970-01-01 00:00:00.000000224,7000.1,AORD,AORD,50.0,87.90000000000055,6914.039999999999,6914.910000000001,6878.586666666666,6782.389999999999,2651.8080000189584,4376.361238084562,20540.74231034552
1970-01-01 00:00:00.000000225,6924.1,AORD,AORD,83.40000000000055,83.40000000000055,6921.58,6920.789999999999,6885.740000000001,6800.026666666667,2415.052000019077,4196.812571417821,15736.575126437601
1970-01-01 00:00:00.000000226,6920.0,AORD,AORD,-76.0,85.59999999999945,6925.5199999999995,6921.9,6897.6,6813.503333333333,2283.0620000191416,2656.1985714176985,13257.379643679076
1970-01-01 00:00:00.000000227,6845.5,AORD,AORD,-4.100000000000364,42.600000000000364,6921.280000000001,6914.2300000000005,6899.820000000001,6823.553333333333,2996.4420000190803,2323.864571417674,10683.643954023988
1970-01-01 00:00:00.000000228,6892.6,AORD,AORD,-74.5,88.69999999999982,6916.460000000001,6906.95,6905.240000000001,6831.6033333333335,3167.7930000190086,1736.4139999890463,9755.478954024053
1970-01-01 00:00:00.000000229,6917.5,AORD,AORD,47.100000000000364,65.19999999999982,6899.94,6906.99,6909.92,6841.54,1078.0130000187648,1483.894571417568,8354.991448276995
1970-01-01 00:00:00.000000230,6962.1,AORD,AORD,24.899999999999636,61.0,6907.540000000001,6914.56,6916.373333333333,6853.3,1825.8530000188941,1491.5463809413197,6853.280000001223
1970-01-01 00:00:00.000000231,6942.9,AORD,AORD,44.600000000000364,61.30000000000018,6912.120000000001,6918.82,6918.64,6861.83,2073.4020000189616,1532.3139999889142,6101.198724139217
1970-01-01 00:00:00.000000232,6850.6,AORD,AORD,-19.200000000000728,72.60000000000036,6913.140000000001,6917.210000000001,6913.866666666667,6866.923333333334,1908.7230000189734,1837.6709523699126,5150.923229886385
1970-01-01 00:00:00.000000233,6953.7,AORD,AORD,-92.29999999999927,92.69999999999982,6925.360000000001,6920.910000000001,6913.086666666667,6874.496666666667,2027.868000019158,1760.6626666556383,4671.296195403689
1970-01-01 00:00:00.000000234,6955.7,AORD,AORD,103.09999999999945,103.09999999999945,6933.0,6916.469999999999,6915.660000000001,6881.596666666666,2169.590000019272,1882.123999988946,4247.54860919685
1970-01-01 00:00:00.000000235,6881.4,AORD,AORD,2.0,51.0,6916.860000000001,6912.2,6915.326666666666,6886.3133333333335,2297.903000019015,1904.6906666556145,3532.1929195417115
1970-01-01 00:00:00.000000236,6980.5,AORD,AORD,-74.30000000000018,94.30000000000018,6924.38,6918.25,6920.673333333334,6893.263333333333,3070.207000019157,2161.3306666555723,3337.5210229900395
1970-01-01 00:00:00.000000237,7024.2,AORD,AORD,99.10000000000036,120.70000000000073,6959.1,6936.12,6931.173333333333,6898.886666666667,2693.495000019812,2600.680666655486,3846.8205057487035
1970-01-01 00:00:00.000000238,6959.5,AORD,AORD,43.69999999999982,43.69999999999982,6960.26,6942.8099999999995,6934.026666666667,6901.263333333334,2684.5630000198344,2634.309238084038,3963.727919541825
1970-01-01 00:00:00.000000239,6939.1,AORD,AORD,-64.69999999999982,74.30000000000018,6956.94,6944.969999999999,6929.96,6904.273333333333,2777.5230000197676,2306.59399998882,3908.8109885073686
1970-01-01 00:00:00.000000240,6953.9,AORD,AORD,-20.399999999999636,53.19999999999982,6971.44,6944.15,6931.946666666667,6908.843333333334,1090.4480000200292,2340.849809512617,3708.2825402315502
1970-01-01 00:00:00.000000241,6982.7,AORD,AORD,14.799999999999272,33.399999999999636,6971.879999999999,6948.13,6936.126666666666,6916.863333333333,1101.382000020038,2495.9278095125906,2871.1051609212877
1970-01-01 00:00:00.000000242,6986.8,AORD,AORD,28.800000000000182,55.100000000000364,6964.4,6961.75,6945.546666666666,6922.683333333333,402.7500000198937,1997.609809512531,2626.986264369626
1970-01-01 00:00:00.000000243,6935.4,AORD,AORD,4.100000000000364,37.19999999999982,6959.58,6959.92,6948.4,6926.820000000001,577.957000019811,1796.0014285601344,2187.0588965535803
1970-01-01 00:00:00.000000244,7015.0,AORD,AORD,-51.400000000000546,63.400000000000546,6974.759999999999,6965.85,6954.9,6932.410000000001,952.9030000200918,1999.3585714172293,2204.811965519153
1970-01-01 00:00:00.000000245,7051.0,AORD,AORD,79.60000000000036,83.80000000000018,6994.18,6982.81,6960.826666666667,6938.6,1825.8320000204271,2617.6792380838565,2494.8241379330034
1970-01-01 00:00:00.000000246,7107.1,AORD,AORD,36.0,49.399999999999636,7019.06,6995.469999999999,6971.773333333333,6945.206666666667,4206.84800002088,3994.6135237980816,3398.2971954043273
1970-01-01 00:00:00.000000247,7078.9,AORD,AORD,56.100000000000364,62.600000000000364,7037.4800000000005,7000.94,6986.993333333334,6950.429999999999,4417.757000021212,3517.3578095122825,3968.1628620710367
1970-01-01 00:00:00.000000248,7111.4,AORD,AORD,-28.200000000000728,35.30000000000018,7072.68,7016.13,6997.506666666666,6955.296666666666,1629.9170000218335,4425.2592380836495,4829.428609197513
1970-01-01 00:00:00.000000249,7060.2,AORD,AORD,32.5,39.70000000000073,7081.719999999999,7028.24,7004.473333333332,6960.066666666667,734.9570000219934,4529.162095226465,5135.05402299066
1970-01-01 00:00:00.000000250,6917.6,AORD,AORD,-51.19999999999982,65.39999999999964,7055.039999999999,7024.609999999999,7006.886666666667,6961.106666666666,6343.093000021529,3980.0598095121563,5008.99167816308
1970-01-01 00:00:00.000000251,6870.9,AORD,AORD,-142.59999999999945,193.19999999999982,7007.8,7013.43,6999.58,6960.126666666667,11352.895000020817,5194.010285702684,5161.094436783762
1970-01-01 00:00:00.000000252,6922.8,AORD,AORD,-46.70000000000073,151.89999999999964,6976.58,7007.030000000001,6992.820000000001,6961.996666666667,10676.982000020342,5522.835999988433,4904.5368850596415
1970-01-01 00:00:00.000000253,7027.5,AORD,AORD,51.900000000000546,162.5,6959.8,7016.240000000001,6997.3533333333335,6965.6900000000005,6429.125000020091,5507.422666655078,4967.629206898761
1970-01-01 00:00:00.000000254,7090.9,AORD,AORD,104.69999999999982,116.0,6965.94,7023.83,7007.473333333332,6968.716666666666,8158.763000020155,5780.373523797897,5457.9283333355725
1970-01-01 00:00:00.000000255,7037.9,AORD,AORD,63.399999999999636,88.89999999999964,6990.0,7022.5199999999995,7013.073333333334,6972.509999999999,8145.5300000205225,5607.89352379787,5539.445758622964
1970-01-01 00:00:00.000000256,7112.9,AORD,AORD,-53.0,69.0,7038.4,7023.1,7021.753333333332,6978.9400000000005,5447.230000021225,6173.085523797831,6081.228689657496
1970-01-01 00:00:00.000000257,7160.8,AORD,AORD,75.0,83.0,7086.0,7031.289999999999,7033.3533333333335,6989.45,3019.6300000219208,7322.645523797792,6493.4018965541345
1970-01-01 00:00:00.000000258,7102.1,AORD,AORD,47.900000000000546,68.30000000000018,7100.92,7030.360000000001,7044.466666666666,6996.433333333333,1950.6120000221313,6842.549523797739,6557.094712646149
1970-01-01 00:00:00.000000259,7133.8,AORD,AORD,-58.69999999999982,79.39999999999964,7109.5,7037.719999999999,7052.386666666666,7003.6433333333325,2103.765000022236,7283.354095226272,6939.150126439305
1970-01-01 00:00:00.000000260,7122.1,AORD,AORD,31.699999999999818,42.599999999999454,7126.340000000001,7058.17,7057.126666666666,7008.9766666666665,507.3330000224145,7606.283523797675,7334.074264370378
1970-01-01 00:00:00.000000261,7081.3,AORD,AORD,-11.699999999999818,35.599999999999454,7120.0199999999995,7079.210000000001,7055.406666666667,7013.589999999999,919.397000022341,7466.472095226256,7341.869206899139
1970-01-01 00:00:00.000000262,7149.7,AORD,AORD,-40.80000000000018,51.399999999999636,7117.8,7101.9,7060.126666666666,7023.5599999999995,717.7100000223052,8038.26638094051,6961.805931037121
1970-01-01 00:00:00.000000263,7189.3,AORD,AORD,68.39999999999964,81.5,7135.240000000001,7118.08,7065.320000000001,7031.413333333333,1553.9580000224537,9013.425999988098,7676.946712646356
1970-01-01 00:00:00.000000264,7158.8,AORD,AORD,39.600000000000364,45.0,7140.24,7124.87,7071.893333333334,7038.183333333333,1660.9580000224905,9589.437809511859,7991.424885060185
1970-01-01 00:00:00.000000265,7155.5,AORD,AORD,-30.5,72.89999999999964,7146.92,7136.63,7087.753333333333,7047.320000000001,1581.1320000225471,8118.7626666546,7532.03958620966
1970-01-01 00:00:00.000000266,7064.0,AORD,AORD,-3.300000000000182,44.399999999999636,7143.459999999999,7131.740000000001,7100.626666666667,7050.1033333333335,2208.603000022521,4622.549238083065,7379.656885060252
